time,value
2025-05-19T10:29:11.234790332Z,true
2025-05-19T10:29:11.730046056Z,false
2025-05-19T10:29:34.446515775Z,true
2025-05-19T10:30:07.101175159Z,false
2025-05-19T10:30:18.344657738Z,true
2025-05-19T10:31:48.854507466Z,true
2025-05-19T10:32:24.7542948Z,false
2025-05-19T10:32:33.449161717Z,true
2025-05-19T10:33:02.894675932Z,false
2025-05-19T10:33:06.629106464Z,true
2025-05-19T10:33:32.915470768Z,false
2025-05-19T10:33:42.054227607Z,true
2025-05-19T10:33:45.778937216Z,false
2025-05-19T10:33:49.004245353Z,true
2025-05-19T10:33:59.15504338Z,false
2025-05-19T10:34:09.874763903Z,true
2025-05-19T10:34:20.039026488Z,false
2025-05-19T10:34:33.734535315Z,true
2025-05-19T10:34:47.094041848Z,false
2025-05-19T10:34:51.319146648Z,true
2025-05-19T10:34:58.434031867Z,false
2025-05-19T10:35:22.973977911Z,true
2025-05-19T10:35:33.118767584Z,false
2025-05-19T10:35:39.339254367Z,true
2025-05-19T10:35:39.843675135Z,false
2025-05-19T10:35:48.093949922Z,true
2025-05-19T10:35:54.994408712Z,false
2025-05-19T10:36:07.733607974Z,true
2025-05-19T10:36:08.355004159Z,false
2025-05-19T10:36:13.484522784Z,true
2025-05-19T10:36:26.800604222Z,false
2025-05-19T10:36:32.0292087Z,true
2025-05-19T10:36:35.764636079Z,false
2025-05-19T10:36:39.463861424Z,true
2025-05-19T10:36:39.973935356Z,false
2025-05-19T10:36:44.794250032Z,true
2025-05-19T10:36:45.18981047Z,false
2025-05-19T10:36:49.888934876Z,true
2025-05-19T10:36:53.654071465Z,false
2025-05-19T10:36:57.839034434Z,true
2025-05-19T10:36:58.328902253Z,false
2025-05-19T10:37:03.06470783Z,true
2025-05-19T10:37:29.279141044Z,false
2025-05-19T10:37:40.494088728Z,true
2025-05-19T10:38:13.159321371Z,false
2025-05-19T10:38:20.889570599Z,true
2025-05-19T10:38:27.814109693Z,false
2025-05-19T10:38:33.044690705Z,true
2025-05-19T10:38:33.529205094Z,false
2025-05-19T10:38:48.254837562Z,true
2025-05-19T10:38:48.894499661Z,false
2025-05-19T10:38:53.589158967Z,true
2025-05-19T10:38:54.008978501Z,false
2025-05-19T10:38:58.714349374Z,true
2025-05-19T10:38:59.199225007Z,false
2025-05-19T10:39:16.914446992Z,true
2025-05-19T10:44:12.291082739Z,true
2025-05-19T10:44:15.919412703Z,false
2025-05-19T10:44:20.151482106Z,true
2025-05-19T10:45:22.300443605Z,true
2025-05-19T10:45:22.805474378Z,false
2025-05-19T10:45:37.74497144Z,true
2025-05-19T10:45:50.100065988Z,false
2025-05-19T10:46:54.996103473Z,false
2025-05-19T10:47:03.425871124Z,true
2025-05-19T10:47:21.769016408Z,false
2025-05-19T10:47:29.155833624Z,true
2025-05-19T10:47:29.662010549Z,false
2025-05-19T10:47:40.606830074Z,true
2025-05-19T10:47:41.126213359Z,false
2025-05-19T10:47:47.536148306Z,true
2025-05-19T10:48:05.831884657Z,false
2025-05-19T10:48:13.296018796Z,true
2025-05-19T10:48:49.516800454Z,false
2025-05-19T10:48:56.797432048Z,true
2025-05-19T10:49:26.956658637Z,false
2025-05-19T10:49:34.446373256Z,true
2025-05-19T10:49:40.846124996Z,false
2025-05-19T10:49:51.276364909Z,true
2025-05-19T10:50:09.561309447Z,false
2025-05-19T10:50:16.977066625Z,true
2025-05-19T10:50:53.096782528Z,false
2025-05-19T10:50:59.516356589Z,true
2025-05-19T10:51:11.878153472Z,false
2025-05-19T10:51:18.836426074Z,true
2025-05-19T10:51:37.11601248Z,false
2025-05-19T10:51:45.286460058Z,true
2025-05-19T10:51:45.646893091Z,false
2025-05-19T10:51:51.537008435Z,true
2025-05-19T10:52:09.791105899Z,false
2025-05-19T10:53:07.696493714Z,true
